[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[12, 172, 0, [0, 7, 0, 0, 2], 4666, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 177, 0, [0, 7, 0, 0, 2], 4654, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 181, 0, [0, 7, 0, 0, 2], 4646, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 181, 0, [0, 7, 0, 0, 2], 4646, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 185, 0, [0, 7, 0, 0, 2], 4638, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 189, 0, [0, 7, 0, 0, 2], 4630, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[10, 15, 0, [3, 6, 5, 2, 6], 4990, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[10, 25, 0, [3, 6, 5, 2, 6], 4970, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[10, 62, 0, [3, 6, 5, 2, 6], 4904, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[10, 67, 0, [3, 6, 5, 2, 6], 4894, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[10, 72, 0, [3, 6, 5, 2, 6], 4884, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[10, 77, 0, [3, 6, 5, 2, 6], 4874, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[10, 82, 0, [3, 6, 5, 2, 6], 4864, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[10, 86, 0, [3, 6, 5, 2, 6], 4859, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[10, 90, 0, [3, 6, 5, 2, 6], 4854, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[10, 95, 0, [3, 6, 5, 2, 6], 4844, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[10, 95, 0, [3, 6, 5, 2, 6], 4844, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[10, 99, 0, [3, 6, 5, 2, 6], 4829, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[10, 104, 0, [3, 6, 5, 2, 6], 4829, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[10, 108, 0, [3, 6, 5, 2, 6], 4824, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[12, 118, 0, [3, 6, 5, 2, 6], 4803, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[12, 118, 0, [3, 6, 5, 2, 6], 4803, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[13, 123, 0, [3, 6, 5, 2, 6], 4791, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[14, 126, 0, [0, 3, 4, 2, 0], 4788, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[14, 130, 0, [0, 3, 4, 2, 0], 4779, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[14, 130, 0, [0, 3, 4, 2, 0], 4779, 0, 0]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[15, 156, 0, [0, 3, 4, 2, 0], 4711, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[15, 156, 0, [0, 3, 4, 2, 0], 4711, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[15, 158, 0, [0, 3, 4, 2, 0], 4711, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[15, 161, 0, [0, 3, 4, 2, 0], 4706, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[15, 161, 0, [0, 3, 4, 2, 0], 4706, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[16, 164, 1, [0, 3, 4, 2, 0], 4701, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[16, 167, 0, [0, 3, 4, 2, 0], 4695, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[16, 170, 0, [0, 3, 4, 2, 0], 4689, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[16, 175, 0, [0, 3, 4, 2, 0], 4673, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[16, 179, 0, [0, 3, 4, 2, 0], 4662, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[16, 183, 0, [0, 3, 4, 2, 0], 4651, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[16, 187, 0, [0, 3, 4, 2, 0], 4640, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[16, 187, 0, [0, 3, 4, 2, 0], 4640, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[17, 192, 0, [0, 3, 4, 2, 0], 4624, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[17, 194, 0, [0, 3, 4, 2, 0], 4622, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[17, 197, 0, [0, 3, 4, 2, 0], 4615, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[17, 197, 0, [0, 3, 4, 2, 0], 4615, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 204, 0, [0, 3, 4, 2, 0], 4595, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 204, 0, [0, 3, 4, 2, 0], 4595, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 207, 0, [0, 3, 4, 2, 0], 4587, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
[animalCount, grassCount, freeFieldsCount, mostPopularGeneType, averageEnergy, averageDeadAge, averageChildCount]
[18, 211, 0, [0, 3, 4, 2, 0], 4574, 0, 1]
